symbol,name,industry,exchange,sic,quandl_price_code,quandl_ratios_code,quandl_wiki_code
PWEB,"Pacific WebWorks Inc",Internet,PINK,7370,GOOG/PINK_PWEB,DMDRN/PWEB_ALLFINANCIALRATIOS
PWEI,"PW Eagle Inc","Financial Svcs. (Div.)",PINK,6100,GOOG/PINK_PWEI,DMDRN/PWEI_ALLFINANCIALRATIOS
PWER,Power-One,"Electrical Equipment",NASDAQ,3600,GOOG/NASDAQ_PWER,DMDRN/PWER_ALLFINANCIALRATIOS
PWF.TO,"Power Financial Corp.","Insurance (Life)",TSX,6310,YAHOO/TSX_PWF_TO,DMDRN/PWF_TO_ALLFINANCIALRATIOS
PWNX,"PowerLinx Inc",Electronics,PINK,3670,GOOG/PINK_PWNX,DMDRN/PWNX_ALLFINANCIALRATIOS
PWOD,"Penns Woods Bancorp Inc",Bank,NASDAQ,6000,GOOG/NASDAQ_PWOD,DMDRN/PWOD_ALLFINANCIALRATIOS,WIKI/PWOD
PWON,"Powin Corp.","Entertainment Tech",PINK,3663,GOOG/PINK_PWON,DMDRN/PWON_ALLFINANCIALRATIOS
PWR,"Quanta Services","Industrial Services",NYSE,7300,GOOG/NYSE_PWR,DMDRN/PWR_ALLFINANCIALRATIOS,WIKI/PWR
PWRD,"Perfect World Co Ltd",Internet,NASDAQ,7370,GOOG/NASDAQ_PWRD,DMDRN/PWRD_ALLFINANCIALRATIOS
PWRM,"Power 3 Medical Products Inc","Medical Services",PINK,8000,GOOG/PINK_PWRM,DMDRN/PWRM_ALLFINANCIALRATIOS
PWT.TO,"Penn West Petroleum Ltd.","Petroleum (Producing)",TSX,1300,YAHOO/TSX_PWT_TO,DMDRN/PWT_TO_ALLFINANCIALRATIOS
PWVI,"PowerVerde Inc",Power,PINK,4900,GOOG/PINK_PWVI,DMDRN/PWVI_ALLFINANCIALRATIOS
PWX,"Providence & Worcester R R",Railroad,NASDAQ,4002,GOOG/NASDAQ_PWX,DMDRN/PWX_ALLFINANCIALRATIOS
PX,"Praxair Inc.","Chemical (Specialty)",NYSE,2820,GOOG/NYSE_PX,DMDRN/PX_ALLFINANCIALRATIOS,WIKI/PX
PXD,"Pioneer Natural Res.","Petroleum (Producing)",NYSE,1300,GOOG/NYSE_PXD,DMDRN/PXD_ALLFINANCIALRATIOS,WIKI/PXD
PXFG,"Phoenix Footwear Group Inc",Shoe,PINK,3140,GOOG/PINK_PXFG,DMDRN/PXFG_ALLFINANCIALRATIOS
PXLW,"Pixelworks Inc",Semiconductor,NASDAQ,3674,GOOG/NASDAQ_PXLW,DMDRN/PXLW_ALLFINANCIALRATIOS
PXP,"Phoenix Invt Partners Ltd","Financial Svcs. (Div.)",NYSE,6100,GOOG/NYSE_PXP,DMDRN/PXP_ALLFINANCIALRATIOS
PXR,"Emrg Mkts Infrastructure Powershares",Electronics,NYSE,3670,GOOG/NYSE_PXR,DMDRN/PXR_ALLFINANCIALRATIOS
PYDS,"Payment Data Systems Inc",Internet,PINK,7370,GOOG/PINK_PYDS,DMDRN/PYDS_ALLFINANCIALRATIOS
PZA,"Insured National Muni Bond Powershares","Food Processing",AMEX,2000,GOOG/AMEX_PZA,DMDRN/PZA_ALLFINANCIALRATIOS
PZG,"Paramount Gold And Silver","Precious Metals",AMEX,1041,GOOG/AMEX_PZG,DMDRN/PZG_ALLFINANCIALRATIOS,WIKI/PZG
PZN,"Pzena Investment Mgmt Inc","Financial Svcs. (Div.)",NYSE,6100,GOOG/NYSE_PZN,DMDRN/PZN_ALLFINANCIALRATIOS,WIKI/PZN
PZZA,"Papa John's Int'l",Restaurant,NASDAQ,5812,GOOG/NASDAQ_PZZA,DMDRN/PZZA_ALLFINANCIALRATIOS,WIKI/PZZA
PZZI,"Pizza Inn Inc.","Food Wholesalers",NASDAQ,5140,GOOG/NASDAQ_PZZI,DMDRN/PZZI_ALLFINANCIALRATIOS
QADA,"QAD Inc.","Computer Software",NASDAQ,3579,GOOG/NASDAQ_QADA,DMDRN/QADA_ALLFINANCIALRATIOS,WIKI/QADA
QADB,"QAD Inc.B","Computer Software",NASDAQ,3579,GOOG/NASDAQ_QADB,DMDRN/QADB_ALLFINANCIALRATIOS
QBAK,"Qualstar Corp","Computer Software & Svcs",NASDAQ,3579,GOOG/NASDAQ_QBAK,DMDRN/QBAK_ALLFINANCIALRATIOS
QBC,"Cubic Energy Inc","Petroleum (Producing)",AMEX,1300,GOOG/AMEX_QBC,DMDRN/QBC_ALLFINANCIALRATIOS
QCCO,"QC Holdings Inc.","Financial Svcs. (Div.)",NASDAQ,6100,GOOG/NASDAQ_QCCO,DMDRN/QCCO_ALLFINANCIALRATIOS
QCOM,"Qualcomm Inc.","Telecom. Equipment",NASDAQ,4811,GOOG/NASDAQ_QCOM,DMDRN/QCOM_ALLFINANCIALRATIOS,WIKI/QCOM
QCOR,"Questcor Pharmaceuticals Inc.",Drug,NASDAQ,2834,GOOG/NASDAQ_QCOR,DMDRN/QCOR_ALLFINANCIALRATIOS,WIKI/QCOR
QCRH,"QCR Hldgs Inc",Bank,NASDAQ,6000,GOOG/NASDAQ_QCRH,DMDRN/QCRH_ALLFINANCIALRATIOS
QDEL,"Quidel Corp.","Medical Supplies",NASDAQ,8060,GOOG/NASDAQ_QDEL,DMDRN/QDEL_ALLFINANCIALRATIOS,WIKI/QDEL
QEP,"QEP Resources","Natural Gas (Div.)",NYSE,4929,GOOG/NYSE_QEP,DMDRN/QEP_ALLFINANCIALRATIOS,WIKI/QEP
QEPC,"Q.E.P. Company Inc",Machinery,PINK,3500,GOOG/PINK_QEPC,DMDRN/QEPC_ALLFINANCIALRATIOS
QFOR,"Quadrant 4 Systems Corp",E-Commerce,PINK,7372,GOOG/PINK_QFOR,DMDRN/QFOR_ALLFINANCIALRATIOS
QGEN,"Qiagen N.V",Biotechnology,NASDAQ,2830,GOOG/NASDAQ_QGEN,DMDRN/QGEN_ALLFINANCIALRATIOS,WIKI/QGEN
QIHU,"Qihoo 360 Technology Co Ltd",Internet,NYSE,7370,GOOG/NYSE_QIHU,DMDRN/QIHU_ALLFINANCIALRATIOS
QKLS,"QKL Stores Inc.","Retail/Wholesale Food",NASDAQ,5400,GOOG/NASDAQ_QKLS,DMDRN/QKLS_ALLFINANCIALRATIOS
QLGC,"QLogic Corp.",Semiconductor,NASDAQ,3674,GOOG/NASDAQ_QLGC,DMDRN/QLGC_ALLFINANCIALRATIOS,WIKI/QLGC
QLIK,"QLIk Technologies Inc","Computer Software/Svcs",NASDAQ,3579,GOOG/NASDAQ_QLIK,DMDRN/QLIK_ALLFINANCIALRATIOS,WIKI/QLIK
QLT.TO,"QLT Inc.",Drug,TSX,2834,YAHOO/TSX_QLT_TO,DMDRN/QLT_TO_ALLFINANCIALRATIOS
QLTI,"QLT Inc.",Drug,NASDAQ,2834,GOOG/NASDAQ_QLTI,DMDRN/QLTI_ALLFINANCIALRATIOS
QLTY,"Quality Distribution Inc",Trucking,NASDAQ,4200,GOOG/NASDAQ_QLTY,DMDRN/QLTY_ALLFINANCIALRATIOS,WIKI/QLTY
QLYS,"Qualys Inc","Computer Software",NASDAQ,3579,GOOG/NASDAQ_QLYS,DMDRN/QLYS_ALLFINANCIALRATIOS,WIKI/QLYS
QMCI,"Quotemedia.Com Inc",Internet,PINK,7370,GOOG/PINK_QMCI,DMDRN/QMCI_ALLFINANCIALRATIOS
QMDT,"Quick-Med Technologies Inc",Biotechnology,PINK,2830,GOOG/PINK_QMDT,DMDRN/QMDT_ALLFINANCIALRATIOS
QMED,"Q-Med Inc","Medical Supplies",PINK,,GOOG/PINK_QMED,DMDRN/QMED_ALLFINANCIALRATIOS
QMKR,"Incumaker Inc","Computer Software",PINK,3579,GOOG/PINK_QMKR,DMDRN/QMKR_ALLFINANCIALRATIOS
QMM,"Quaterra Resources Inc","Metals & Mining (Div.)",AMEX,1000,GOOG/AMEX_QMM,DMDRN/QMM_ALLFINANCIALRATIOS
QMRK,"Qualmark Corp",Electronics,PINK,3670,GOOG/PINK_QMRK,DMDRN/QMRK_ALLFINANCIALRATIOS
QNBC,"QNB Corp",Bank,PINK,6000,GOOG/PINK_QNBC,DMDRN/QNBC_ALLFINANCIALRATIOS
QNST,"QuinStreet Inc",E-Commerce,NASDAQ,7372,GOOG/NASDAQ_QNST,DMDRN/QNST_ALLFINANCIALRATIOS,WIKI/QNST
QPDC,"Quality Products Inc",Machinery,PINK,3500,GOOG/PINK_QPDC,DMDRN/QPDC_ALLFINANCIALRATIOS
QPRC,"Quest Products Corp",Biotechnology,PINK,,GOOG/PINK_QPRC,DMDRN/QPRC_ALLFINANCIALRATIOS
QRE,"QR Energy LP","Petroleum (Producing)",NYSE,1300,GOOG/NYSE_QRE,DMDRN/QRE_ALLFINANCIALRATIOS
QRM,"Quest Rare Minerals Ltd","Metals & Mining (Div.)",AMEX,1000,GOOG/AMEX_QRM,DMDRN/QRM_ALLFINANCIALRATIOS
QSFT,"Quest Software Inc","Computer Software & Svcs",NASDAQ,3579,GOOG/NASDAQ_QSFT,DMDRN/QSFT_ALLFINANCIALRATIOS
QSII,"Quality Systems","Computer Software & Svcs",NASDAQ,3579,GOOG/NASDAQ_QSII,DMDRN/QSII_ALLFINANCIALRATIOS,WIKI/QSII
QSND,"QSound Labs  Inc.",Electronics,PINK,3670,GOOG/PINK_QSND,DMDRN/QSND_ALLFINANCIALRATIOS
QTM,"Quantum Corporation",Computers/Peripherals,NYSE,3573,GOOG/NYSE_QTM,DMDRN/QTM_ALLFINANCIALRATIOS,WIKI/QTM
QTWW,"Quantum Fuel Sys. Tech Wldwide",Power,NASDAQ,,GOOG/NASDAQ_QTWW,DMDRN/QTWW_ALLFINANCIALRATIOS
QUAD,"Quad/Graphics Inc",Publishing,NYSE,2700,GOOG/NYSE_QUAD,DMDRN/QUAD_ALLFINANCIALRATIOS,WIKI/QUAD
QUIK,"QuickLogic Corp",Semiconductor,NASDAQ,3674,GOOG/NASDAQ_QUIK,DMDRN/QUIK_ALLFINANCIALRATIOS
QUSA,"Questar Assessment Inc","Educational Services",PINK,8299,GOOG/PINK_QUSA,DMDRN/QUSA_ALLFINANCIALRATIOS
R,"Ryder System","Trucking/Transp. Leasing",NYSE,4200,GOOG/NYSE_R,DMDRN/R_ALLFINANCIALRATIOS,WIKI/R
RA,"Reckson Associates Realty",R.E.I.T.,NYSE,6720,GOOG/NYSE_RA,DMDRN/RA_ALLFINANCIALRATIOS
RACK,"Rackable Systems Inc",Computers/Peripherals,PINK,3573,GOOG/PINK_RACK,DMDRN/RACK_ALLFINANCIALRATIOS
RAD,"Rite Aid Corp.",Drugstore,NYSE,5910,GOOG/NYSE_RAD,DMDRN/RAD_ALLFINANCIALRATIOS,WIKI/RAD
RADA,"Radica Games Ltd",Electronics,NASDAQ,3670,GOOG/NASDAQ_RADA,DMDRN/RADA_ALLFINANCIALRATIOS
RAFI,"Regency Affiliates Inc","Building Materials",PINK,,GOOG/PINK_RAFI,DMDRN/RAFI_ALLFINANCIALRATIOS
RAH,"Ralcorp Holdings","Food Processing",NYSE,2000,GOOG/NYSE_RAH,DMDRN/RAH_ALLFINANCIALRATIOS
RAI,"Reynolds American",Tobacco,NYSE,2085,GOOG/NYSE_RAI,DMDRN/RAI_ALLFINANCIALRATIOS,WIKI/RAI
RAIL,"RailAmerica Inc.",Railroad,NASDAQ,4002,GOOG/NASDAQ_RAIL,DMDRN/RAIL_ALLFINANCIALRATIOS,WIKI/RAIL
RAS,"RAIT Financial Trust",R.E.I.T.,NYSE,6720,GOOG/NYSE_RAS,DMDRN/RAS_ALLFINANCIALRATIOS
RATE,"Bankrate Inc","Financial Svcs. (Div.)",NYSE,6100,GOOG/NYSE_RATE,DMDRN/RATE_ALLFINANCIALRATIOS,WIKI/RATE
RAVN,"Raven Inds.","Diversified Co.",NASDAQ,9913,GOOG/NASDAQ_RAVN,DMDRN/RAVN_ALLFINANCIALRATIOS,WIKI/RAVN
RAX,"Rackspace Hosting Inc.",Internet,NYSE,7370,GOOG/NYSE_RAX,DMDRN/RAX_ALLFINANCIALRATIOS,WIKI/RAX
RBA,"Ritchie Brothers","Industrial Services",NYSE,7300,GOOG/NYSE_RBA,DMDRN/RBA_ALLFINANCIALRATIOS
RBC,Regal-Beloit,Machinery,NYSE,3500,GOOG/NYSE_RBC,DMDRN/RBC_ALLFINANCIALRATIOS,WIKI/RBC
RBCAA,"Republic Bancorp Inc KY Cl A",Bank,NASDAQ,6000,GOOG/NASDAQ_RBCAA,DMDRN/RBCAA_ALLFINANCIALRATIOS,WIKI/RBCAA
RBCL,"RBC Life Sciences Inc",Drug,PINK,2834,GOOG/PINK_RBCL,DMDRN/RBCL_ALLFINANCIALRATIOS
RBCN,"Rubicon Technology Inc.",Semiconductor,NASDAQ,3674,GOOG/NASDAQ_RBCN,DMDRN/RBCN_ALLFINANCIALRATIOS,WIKI/RBCN
RBN,"Robbins & Myers Inc.",Machinery,NYSE,3500,GOOG/NYSE_RBN,DMDRN/RBN_ALLFINANCIALRATIOS
RBNF,"Rurban Financial Corp",Bank,NASDAQ,6000,GOOG/NASDAQ_RBNF,DMDRN/RBNF_ALLFINANCIALRATIOS
RBPAA,"Royal Bancshares of Pa. Inc",Bank,NASDAQ,,GOOG/NASDAQ_RBPAA,DMDRN/RBPAA_ALLFINANCIALRATIOS
RBY,"Rubicon Minerals Corp","Metals & Mining (Div.)",AMEX,1000,GOOG/AMEX_RBY,DMDRN/RBY_ALLFINANCIALRATIOS
RCH.TO,"Richelieu Hardware Ltd","Furn/Home Furnishings",TSX,2500,YAHOO/TSX_RCH_TO,DMDRN/RCH_TO_ALLFINANCIALRATIOS
RCI,"Renal Care Group","Medical Services",NYSE,8000,GOOG/NYSE_RCI,DMDRN/RCI_ALLFINANCIALRATIOS
RCII,"Rent A Ctr Inc New","Household Products",NASDAQ,2840,GOOG/NASDAQ_RCII,DMDRN/RCII_ALLFINANCIALRATIOS,WIKI/RCII
RCKB,"Rockville Financial Inc.",Thrift,NASDAQ,6120,GOOG/NASDAQ_RCKB,DMDRN/RCKB_ALLFINANCIALRATIOS,WIKI/RCKB
RCKE,"Rock Energy Resources Inc","Precious Metals",PINK,1041,GOOG/PINK_RCKE,DMDRN/RCKE_ALLFINANCIALRATIOS
RCKY,"Rocky Shoes & Boots  Inc.",Shoe,NASDAQ,3140,GOOG/NASDAQ_RCKY,DMDRN/RCKY_ALLFINANCIALRATIOS
RCL,"Royal Caribbean Cruises",Recreation,NYSE,7900,GOOG/NYSE_RCL,DMDRN/RCL_ALLFINANCIALRATIOS,WIKI/RCL
RCL.TO,"Ridley Inc.","Food Processing",TSX,2000,YAHOO/TSX_RCL_TO,DMDRN/RCL_TO_ALLFINANCIALRATIOS
RCMT,"RCM Technologies  Inc.","Industrial Services",NASDAQ,7300,GOOG/NASDAQ_RCMT,DMDRN/RCMT_ALLFINANCIALRATIOS
RCON,"Recon Technology Ltd","Oilfield Svcs/Equip.",NASDAQ,3533,GOOG/NASDAQ_RCON,DMDRN/RCON_ALLFINANCIALRATIOS
RDA,"Reader's Digest",Publishing,NASDAQ,2700,GOOG/NASDAQ_RDA,DMDRN/RDA_ALLFINANCIALRATIOS
RDBO,"Rodobo International Inc.","Food Processing",PINK,2000,GOOG/PINK_RDBO,DMDRN/RDBO_ALLFINANCIALRATIOS
RDC,"Rowan Cos.","Oilfield Services/Equip.",NYSE,3533,GOOG/NYSE_RDC,DMDRN/RDC_ALLFINANCIALRATIOS,WIKI/RDC
RDCM,"Radcom Ltd","Computer Software & Svcs",NASDAQ,3579,GOOG/NASDAQ_RDCM,DMDRN/RDCM_ALLFINANCIALRATIOS
RDEN,"Elizabeth Arden Inc",Toiletries/Cosmetics,NASDAQ,,GOOG/NASDAQ_RDEN,DMDRN/RDEN_ALLFINANCIALRATIOS,WIKI/RDEN
RDGA,"Ridgefield Acquisition Corp",Drug,PINK,2834,GOOG/PINK_RDGA,DMDRN/RDGA_ALLFINANCIALRATIOS
RDI,"Reading International Inc","Diversified Co.",NASDAQ,9913,GOOG/NASDAQ_RDI,DMDRN/RDI_ALLFINANCIALRATIOS,WIKI/RDI
RDN,"Radian Group Inc","Financial Svcs. (Div.)",NYSE,6100,GOOG/NYSE_RDN,DMDRN/RDN_ALLFINANCIALRATIOS,WIKI/RDN
RDNT,"RadNet Inc","Medical Services",NASDAQ,8000,GOOG/NASDAQ_RDNT,DMDRN/RDNT_ALLFINANCIALRATIOS
RDVA,"RADVA Corp","Packaging & Container",PINK,2640,GOOG/PINK_RDVA,DMDRN/RDVA_ALLFINANCIALRATIOS
RDVWF,"Radview Software Ltd",Internet,PINK,7370,GOOG/PINK_RDVWF,DMDRN/RDVWF_ALLFINANCIALRATIOS
RDWR,"RADWARE Ltd.",Internet,NASDAQ,7370,GOOG/NASDAQ_RDWR,DMDRN/RDWR_ALLFINANCIALRATIOS
RDXM,"Radix Marine Inc",E-Commerce,PINK,7372,GOOG/PINK_RDXM,DMDRN/RDXM_ALLFINANCIALRATIOS
RDY,"Dr Reddys Laboratories Limited",Drug,NYSE,2834,GOOG/NYSE_RDY,DMDRN/RDY_ALLFINANCIALRATIOS
RE,"Everest Re Group Ltd.","Insurance (Prop/Casualty",NYSE,6330,GOOG/NYSE_RE,DMDRN/RE_ALLFINANCIALRATIOS,WIKI/RE
REAL,"Reliability Inc.","Electrical Equipment",PINK,3600,GOOG/PINK_REAL,DMDRN/REAL_ALLFINANCIALRATIOS
RECN,"Resources Connection Inc.","Human Resources",NASDAQ,7363,GOOG/NASDAQ_RECN,DMDRN/RECN_ALLFINANCIALRATIOS,WIKI/RECN
RECV,"Recovery Energy Inc.","Petroleum (Producing)",NASDAQ,1300,GOOG/NASDAQ_RECV,DMDRN/RECV_ALLFINANCIALRATIOS
REDEQ,"RedEnvelope Inc.","Retail (Special Lines)",PINK,5600,GOOG/PINK_REDEQ,DMDRN/REDEQ_ALLFINANCIALRATIOS
REDF,"Rediff.com India Limited",Internet,NASDAQ,7370,GOOG/NASDAQ_REDF,DMDRN/REDF_ALLFINANCIALRATIOS
REED,"Reed's Inc",Beverage,NASDAQ,2080,GOOG/NASDAQ_REED,DMDRN/REED_ALLFINANCIALRATIOS
REFR,"Research Frontiers","Precision Instrument",NASDAQ,3800,GOOG/NASDAQ_REFR,DMDRN/REFR_ALLFINANCIALRATIOS
REG,"Regency Realty Corp.",R.E.I.T.,NYSE,6720,GOOG/NYSE_REG,DMDRN/REG_ALLFINANCIALRATIOS
REGI,"Renaissance Worldwide Inc.","Computer Software & Svcs",NASDAQ,3579,GOOG/NASDAQ_REGI,DMDRN/REGI_ALLFINANCIALRATIOS,WIKI/REGI
REGN,"Regeneron Pharm.","Medical Supplies",NASDAQ,8060,GOOG/NASDAQ_REGN,DMDRN/REGN_ALLFINANCIALRATIOS,WIKI/REGN
REIS,"Reis Inc",R.E.I.T.,NASDAQ,6720,GOOG/NASDAQ_REIS,DMDRN/REIS_ALLFINANCIALRATIOS,WIKI/REIS
RELL,"Richardson Elec.",Electronics,NASDAQ,3670,GOOG/NASDAQ_RELL,DMDRN/RELL_ALLFINANCIALRATIOS,WIKI/RELL
RELM,"Relm Wireless Corp","Diversified Co.",PINK,9913,GOOG/PINK_RELM,DMDRN/RELM_ALLFINANCIALRATIOS
RELV,"Reliv Intl","Food Processing",NASDAQ,2000,GOOG/NASDAQ_RELV,DMDRN/RELV_ALLFINANCIALRATIOS
REM,"FTSE Nareit Mort Plus Cp Idx Ishares","Petroleum (Producing)",NYSE,1300,GOOG/NYSE_REM,DMDRN/REM_ALLFINANCIALRATIOS
REMX,"Rare Earth/Str Metals ETF Market Vectors","Industrial Services",AMEX,7300,GOOG/AMEX_REMX,DMDRN/REMX_ALLFINANCIALRATIOS
REN,"Resolute Energy Corp","Financial Svcs. (Div.)",NYSE,6100,GOOG/NYSE_REN,DMDRN/REN_ALLFINANCIALRATIOS,WIKI/REN
REN.TO,"Renasant Fin'l Partners Ltd","Financial Svcs. (Div.)",TSX,6100,YAHOO/TSX_REN_TO,DMDRN/REN_TO_ALLFINANCIALRATIOS
RENT,"Rentrak Corp",Entertainment,NASDAQ,7950,GOOG/NASDAQ_RENT,DMDRN/RENT_ALLFINANCIALRATIOS,WIKI/RENT
REOS,"ReoStar Energy Corp","Petroleum (Producing)",PINK,1300,GOOG/PINK_REOS,DMDRN/REOS_ALLFINANCIALRATIOS
REPR,"Repro-Med Systems Inc","Medical Supplies",PINK,8060,GOOG/PINK_REPR,DMDRN/REPR_ALLFINANCIALRATIOS
REPYY,"Repsol-YPF ADR","Petroleum (Integrated)",PINK,2900,GOOG/PINK_REPYY,DMDRN/REPYY_ALLFINANCIALRATIOS
RES,"RPC Inc.","Oilfield Services/Equip.",NYSE,3533,GOOG/NYSE_RES,DMDRN/RES_ALLFINANCIALRATIOS,WIKI/RES
RESY,"Reconditioned Sys Inc","Office Equip & Supplies",PINK,3570,GOOG/PINK_RESY,DMDRN/RESY_ALLFINANCIALRATIOS
RET.TO,"Reitmans (Canada) Ltd.","Retail (Special Lines)",TSX,5600,YAHOO/TSX_RET_TO,DMDRN/RET_TO_ALLFINANCIALRATIOS
REV,"Revlon Inc. 'A'","Household Products",NYSE,2840,GOOG/NYSE_REV,DMDRN/REV_ALLFINANCIALRATIOS,WIKI/REV
REX,"Virexx Medical Corp",Drug,NYSE,2834,GOOG/NYSE_REX,DMDRN/REX_ALLFINANCIALRATIOS,WIKI/REX
REXI,"Resource America Inc.","Financial Svcs. (Div.)",NASDAQ,6100,GOOG/NASDAQ_REXI,DMDRN/REXI_ALLFINANCIALRATIOS,WIKI/REXI
REXLQ,"Rexhall Industries","Manuf. Housing/RV",PINK,3792,GOOG/PINK_REXLQ,DMDRN/REXLQ_ALLFINANCIALRATIOS
REXX,"Rex Energy Corp","Petroleum (Producing)",NASDAQ,1300,GOOG/NASDAQ_REXX,DMDRN/REXX_ALLFINANCIALRATIOS,WIKI/REXX
RF,"Regions Financial",Bank,NYSE,,GOOG/NYSE_RF,DMDRN/RF_ALLFINANCIALRATIOS,WIKI/RF
RFCS,"Refocus Group Inc.","Medical Services",PINK,8000,GOOG/PINK_RFCS,DMDRN/RFCS_ALLFINANCIALRATIOS
RFIL,"RF Inds Ltd","Telecom. Equipment",NASDAQ,4811,GOOG/NASDAQ_RFIL,DMDRN/RFIL_ALLFINANCIALRATIOS
RFMD,"RF Micro Devices","Wireless Networking",NASDAQ,7380,GOOG/NASDAQ_RFMD,DMDRN/RFMD_ALLFINANCIALRATIOS,WIKI/RFMD
RFP,"Resolute Forest Products.","Paper/Forest Products",NYSE,2600,GOOG/NYSE_RFP,DMDRN/RFP_ALLFINANCIALRATIOS,WIKI/RFP
RFP.TO,"Riverside Forest Products","Paper & Forest Products",TSX,2600,YAHOO/TSX_RFP_TO,DMDRN/RFP_TO_ALLFINANCIALRATIOS
RFPX,"R F P Express Inc",Internet,PINK,7370,GOOG/PINK_RFPX,DMDRN/RFPX_ALLFINANCIALRATIOS
RGA,"Reinsurance Group","Insurance (Life)",NYSE,6310,GOOG/NYSE_RGA,DMDRN/RGA_ALLFINANCIALRATIOS,WIKI/RGA
RGC,"Regal Entertainment Group",Entertainment,NYSE,,GOOG/NYSE_RGC,DMDRN/RGC_ALLFINANCIALRATIOS,WIKI/RGC
RGCO,"RGC Resources Inc","Natural Gas (Distrib.)",NASDAQ,4920,GOOG/NASDAQ_RGCO,DMDRN/RGCO_ALLFINANCIALRATIOS
RGDX,"Response Genetics Inc",Drug,NASDAQ,2834,GOOG/NASDAQ_RGDX,DMDRN/RGDX_ALLFINANCIALRATIOS
RGEN,"Repligen Corp.","Medical Services",NASDAQ,8000,GOOG/NASDAQ_RGEN,DMDRN/RGEN_ALLFINANCIALRATIOS,WIKI/RGEN
RGLD,"Royal Gold","Gold/Silver Mining",NASDAQ,1041,GOOG/NASDAQ_RGLD,DMDRN/RGLD_ALLFINANCIALRATIOS,WIKI/RGLD
RGLS,"Regulus Therapeutics LLC",Biotechnology,NASDAQ,2830,GOOG/NASDAQ_RGLS,DMDRN/RGLS_ALLFINANCIALRATIOS,WIKI/RGLS
RGNA,"Regeneca Inc","Food Processing",PINK,2000,GOOG/PINK_RGNA,DMDRN/RGNA_ALLFINANCIALRATIOS
RGP,"Regency Energy Partners LP","Oilfield Svcs/Equip.",NYSE,3533,GOOG/NYSE_RGP,DMDRN/RGP_ALLFINANCIALRATIOS
RGR,"Sturm Ruger & Co.",Recreation,NYSE,7900,GOOG/NYSE_RGR,DMDRN/RGR_ALLFINANCIALRATIOS,WIKI/RGR
RGRX,"ReGenerRx Biopharmaceuticals",Drug,PINK,2834,GOOG/PINK_RGRX,DMDRN/RGRX_ALLFINANCIALRATIOS
RGS,"RGS Energy Group","Electric Utility (East)",NYSE,4911,GOOG/NYSE_RGS,DMDRN/RGS_ALLFINANCIALRATIOS,WIKI/RGS
RGUS,"REGI U S Inc",Machinery,PINK,3500,GOOG/PINK_RGUS,DMDRN/RGUS_ALLFINANCIALRATIOS
RH,"Rottlund Inc",Homebuilding,NYSE,1521,GOOG/NYSE_RH,DMDRN/RH_ALLFINANCIALRATIOS,WIKI/RH
RHI,"Robert Half Int'l","Industrial Services",NYSE,7300,GOOG/NYSE_RHI,DMDRN/RHI_ALLFINANCIALRATIOS,WIKI/RHI
RHP,"Ryman Hospitality",Hotel/Gaming,NYSE,7000,GOOG/NYSE_RHP,DMDRN/RHP_ALLFINANCIALRATIOS
RHT,"Right Management","Human Resources",NYSE,,GOOG/NYSE_RHT,DMDRN/RHT_ALLFINANCIALRATIOS,WIKI/RHT
RIBT,"RiceBran Technologies","Food Processing",PINK,2000,GOOG/PINK_RIBT,DMDRN/RIBT_ALLFINANCIALRATIOS
RIC.TO,"Richmont Mines","Gold/Silver Mining",TSX,1041,YAHOO/TSX_RIC_TO,DMDRN/RIC_TO_ALLFINANCIALRATIOS
RICK,"Rick's Cabaret Intl",Restaurant,NASDAQ,5812,GOOG/NASDAQ_RICK,DMDRN/RICK_ALLFINANCIALRATIOS
RICOY,"RICOH COMPANY LTD",Publishing,PINK,2700,GOOG/PINK_RICOY,DMDRN/RICOY_ALLFINANCIALRATIOS
RIG,"Transocean Sedco Forex","Oilfield Services/Equip.",NYSE,3533,GOOG/NYSE_RIG,DMDRN/RIG_ALLFINANCIALRATIOS,WIKI/RIG
RIGH,"RightSmile Inc","Medical Services",PINK,8000,GOOG/PINK_RIGH,DMDRN/RIGH_ALLFINANCIALRATIOS
RIGL,"Rigel Pharmaceuticals Inc",Drug,NASDAQ,2834,GOOG/NASDAQ_RIGL,DMDRN/RIGL_ALLFINANCIALRATIOS,WIKI/RIGL
RIIC,"Royal Invest Int'l","Computer Software/Svcs",PINK,3579,GOOG/PINK_RIIC,DMDRN/RIIC_ALLFINANCIALRATIOS
RIMG,"Rimage Corp.","Computer Software & Svcs",NASDAQ,3579,GOOG/NASDAQ_RIMG,DMDRN/RIMG_ALLFINANCIALRATIOS
RIMM,"Research in Motion Ltd","Wireless Networking",NASDAQ,7380,GOOG/NASDAQ_RIMM,DMDRN/RIMM_ALLFINANCIALRATIOS
RINO,"Blue Rhino Corp","Retail (Special Lines)",PINK,5600,GOOG/PINK_RINO,DMDRN/RINO_ALLFINANCIALRATIOS
RIO,"Companhia Vale do Rio Doce","Metals & Mining (Div.)",NYSE,1000,GOOG/NYSE_RIO,DMDRN/RIO_ALLFINANCIALRATIOS
RITT,"RIT Technolgies Ltd","Foreign Telecom.",NASDAQ,4812,GOOG/NASDAQ_RITT,DMDRN/RITT_ALLFINANCIALRATIOS
RIVE,"Riverview Financial",Bank,PINK,6000,GOOG/PINK_RIVE,DMDRN/RIVE_ALLFINANCIALRATIOS
